날짜,시가,고가,저가,종가,거래량,등락률
2019-06-05,41650,42350,41000,41600,99085,1.8359853121175032
2019-06-07,41600,41650,40800,41300,65789,-0.7211538461538461
2019-06-10,41300,41500,40500,40850,63238,-1.0895883777239708
2019-06-11,40750,41350,40650,41000,45723,0.36719706242350064
2019-06-12,41050,41050,40000,40350,79832,-1.5853658536585367
2019-06-13,40150,40700,39300,40400,102375,0.12391573729863693
2019-06-14,40050,41000,40050,40700,67428,0.7425742574257426
2019-06-17,40700,40700,38800,39000,86775,-4.176904176904177
2019-06-18,38950,39700,35700,36900,267660,-5.384615384615385
2019-06-19,36900,38300,36600,37800,85687,2.4390243902439024
2019-06-20,37650,38650,37100,38450,40796,1.7195767195767195
2019-06-21,38200,38800,37050,38000,59403,-1.1703511053315996
2019-06-24,37500,38050,35100,37050,112115,-2.5
2019-06-25,37250,37550,35850,35900,83572,-3.1039136302294197
2019-06-26,35650,37000,35150,36500,72109,1.6713091922005572
2019-06-27,36300,36500,33100,33100,152649,-9.315068493150685
2019-06-28,32450,35500,32450,33750,145733,1.9637462235649545
2019-07-01,33500,35200,33500,34800,77685,3.111111111111111
2019-07-02,34500,35150,34400,34800,35996,0.0
2019-07-03,34700,35250,34250,34750,41088,-0.14367816091954022
2019-07-04,34600,34600,32900,33300,82149,-4.172661870503598
2019-07-05,32950,34950,32900,34950,63212,4.954954954954955
2019-07-08,34700,34700,32200,32700,127956,-6.437768240343347
2019-07-09,32500,33050,29750,29850,196819,-8.715596330275229
2019-07-10,29750,32450,29750,32350,158818,8.375209380234507
2019-07-11,32200,33400,31900,33150,54600,2.472952086553323
2019-07-12,33300,33300,32600,33200,45402,0.1508295625942685
2019-07-15,32850,33400,31950,32150,47185,-3.1626506024096384
2019-07-16,31700,32400,30800,31200,77230,-2.9548989113530326
2019-07-17,31550,32850,30850,32250,72277,3.3653846153846154
2019-07-18,31650,32050,31050,31250,39480,-3.10077519379845
2019-07-19,31250,31700,30900,31300,55728,0.16
2019-07-22,31000,31900,30900,30950,45566,-1.1182108626198082
2019-07-23,30950,31500,30050,30100,75750,-2.7463651050080773
2019-07-24,29950,30750,28950,29300,81258,-2.6578073089700998
2019-07-25,29300,29550,27900,28450,115020,-2.901023890784983
2019-07-26,28250,30250,26200,30250,177101,6.32688927943761
2019-07-29,29850,30000,26900,26900,161063,-11.074380165289256
2019-07-30,26400,27550,25800,25800,154384,-4.089219330855019
2019-07-31,25700,27750,25500,27250,122307,5.62015503875969
2019-08-01,27300,28250,26450,26950,79641,-1.1009174311926606
2019-08-02,26150,27000,25000,26000,76966,-3.525046382189239
2019-08-05,25550,26500,21800,21900,179271,-15.769230769230768
2019-08-06,20300,23400,19500,20950,325011,-4.337899543378995
2019-08-07,21100,22150,20700,21750,138281,3.8186157517899764
2019-08-08,21900,23450,21900,22800,92010,4.827586206896552
2019-08-09,23400,23700,22600,22950,61832,0.6578947368421052
2019-08-12,22600,22800,21800,22600,65721,-1.5250544662309369
2019-08-13,22200,22750,21750,21800,52952,-3.5398230088495577
2019-08-14,22600,24050,22600,24050,130850,10.321100917431194
2019-08-16,24450,26800,23500,24400,292229,1.4553014553014554
2019-08-19,24450,25150,23650,23900,114066,-2.0491803278688523
2019-08-20,23800,24450,23600,24350,68931,1.882845188284519
2019-08-21,24100,25250,24050,25250,67968,3.696098562628337
2019-08-22,25400,25800,24750,24750,75526,-1.9801980198019802
2019-08-23,24300,24900,24200,24400,67001,-1.4141414141414141
2019-08-26,23600,27950,22350,23100,364959,-5.327868852459016
2019-08-27,24100,25900,23900,24150,217674,4.545454545454546
2019-08-28,23900,25750,23550,25400,159423,5.175983436853002
2019-08-29,25400,25650,24450,24600,112675,-3.149606299212598
2019-08-30,24950,26100,24850,25600,154653,4.0650406504065035
2019-09-02,25400,27900,25250,26550,221922,3.7109375
2019-09-03,26350,26800,26050,26400,86893,-0.5649717514124294
2019-09-04,26250,26750,26000,26550,58869,0.5681818181818182
2019-09-05,26950,27000,26000,26000,64986,-2.0715630885122414
2019-09-06,26200,26400,25300,26000,67001,0.0
2019-09-09,25850,26650,25850,26000,63191,0.0
2019-09-10,25850,26150,25450,25700,46813,-1.153846153846154
2019-09-11,25600,26650,25550,26500,62502,3.11284046692607
2019-09-16,26500,28500,26250,26450,88895,-0.18867924528301888
2019-09-17,26450,27600,26300,27100,72648,2.4574669187145557
2019-09-18,27100,29900,27100,29400,208564,8.487084870848708
2019-09-19,29600,30450,29000,29900,115742,1.7006802721088436
2019-09-20,30100,30400,29150,30000,83676,0.33444816053511706
2019-09-23,29600,30150,29050,29300,60537,-2.3333333333333335
2019-09-24,28250,29600,28050,29000,76465,-1.023890784982935
2019-09-25,29600,30100,28050,28600,131539,-1.3793103448275863
2019-09-26,29400,33800,29000,32800,543683,14.685314685314685
2019-09-27,32500,33300,32150,32550,141066,-0.7621951219512195
2019-09-30,33050,33700,31300,31500,133816,-3.225806451612903
2019-10-01,31650,31950,30300,31300,133022,-0.6349206349206349
2019-10-02,31000,31400,30300,30350,100595,-3.035143769968051
2019-10-04,30350,30350,29250,29450,108205,-2.9654036243822075
2019-10-07,29400,31250,29400,30600,167135,3.904923599320883
2019-10-08,31000,31250,29600,29750,115924,-2.7777777777777777
2019-10-10,29650,32600,28100,28850,419260,-3.0252100840336134
2019-10-11,29100,31000,28700,29950,194617,3.8128249566724435
2019-10-14,30600,30800,29650,30000,86277,0.1669449081803005
2019-10-15,30050,32900,29900,32400,296521,8.0
2019-10-16,33500,41500,33000,38800,2579875,19.753086419753085
2019-10-17,38050,38100,35200,37500,819811,-3.350515463917526
2019-10-18,37000,37300,35150,35300,208362,-5.866666666666666
2019-10-21,34800,35700,34000,34250,159375,-2.974504249291785
2019-10-22,34500,36150,34000,35500,250599,3.64963503649635
2019-10-23,35100,36450,34600,35050,142414,-1.267605633802817
2019-10-24,35100,35650,33550,34500,268819,-1.5691868758915835
2019-10-25,34150,34500,33600,33900,95338,-1.7391304347826086
2019-10-28,33700,35700,33100,34250,189763,1.0324483775811208
2019-10-29,34250,34650,33700,33850,89290,-1.167883211678832
2019-10-30,33900,34200,31950,32350,176794,-4.431314623338257
2019-10-31,32850,32950,31150,31300,354364,-3.2457496136012365
2019-11-01,31650,32250,30650,31800,177053,1.5974440894568689
2019-11-04,32100,32650,31550,32650,124297,2.6729559748427674
2019-11-05,32250,34400,31800,34050,281089,4.287901990811639
2019-11-06,34300,34300,32750,32850,166510,-3.524229074889868
2019-11-07,32600,33750,32050,32450,136777,-1.21765601217656
2019-11-08,32400,34200,32150,34000,210990,4.776579352850539
2019-11-11,34050,34350,33000,33650,141874,-1.0294117647058822
2019-11-12,33650,35250,33250,35250,271975,4.75482912332838
2019-11-13,35650,36450,34650,34650,225863,-1.702127659574468
2019-11-14,34750,35150,34150,35000,103156,1.0101010101010102
2019-11-15,35000,43000,34450,36350,2037511,3.8571428571428568
2019-11-18,36900,38150,36050,36250,326388,-0.2751031636863824
2019-11-19,36150,36950,35200,35200,226766,-2.896551724137931
2019-11-20,34500,35300,32550,32550,264616,-7.528409090909091
2019-11-21,32000,32800,30300,30450,289137,-6.451612903225806
2019-11-22,30400,31100,28800,29050,236642,-4.597701149425287
2019-11-25,29500,31450,29500,31050,157894,6.884681583476763
2019-11-26,31100,32150,30700,31350,124643,0.966183574879227
2019-11-27,31500,31900,30900,31700,84221,1.1164274322169059
2019-11-28,31500,31950,31050,31050,86310,-2.050473186119874
2019-11-29,30900,31250,29700,29950,106409,-3.542673107890499
2019-12-02,29950,31400,29950,31000,104248,3.5058430717863103
2019-12-03,30400,32100,30350,31550,100048,1.7741935483870968
2019-12-04,31150,32400,31150,31700,78950,0.4754358161648178
2019-12-05,31700,33400,31700,32500,179310,2.5236593059936907
2019-12-06,32500,33350,32250,32800,83651,0.9230769230769231
2019-12-09,33200,34150,32300,34150,144993,4.115853658536586
2019-12-10,33850,35800,33850,35750,258814,4.685212298682284
2019-12-11,35900,36050,34450,35650,185928,-0.27972027972027974
2019-12-12,35650,36850,35150,35500,491616,-0.42075736325385693
2019-12-13,35750,36700,35550,36200,210559,1.971830985915493
2019-12-16,37600,38450,36650,36650,394217,1.2430939226519337
2019-12-17,36800,37850,36800,37350,164013,1.9099590723055935
2019-12-18,37200,37550,35450,35600,236731,-4.685408299866131
2019-12-19,35900,37250,34800,36700,248069,3.089887640449438
2019-12-20,37100,37700,36400,36950,167035,0.6811989100817438
2019-12-23,37000,38250,36650,36650,182439,-0.8119079837618403
2019-12-24,36700,37500,35150,35300,201920,-3.6834924965893587
2019-12-26,35350,38100,35350,38100,269864,7.932011331444759
2019-12-27,38550,41250,37800,41000,446887,7.611548556430446
2019-12-30,41600,43800,41250,43200,488133,5.365853658536586
2020-01-02,43250,43450,41650,42600,353862,-1.3888888888888888
2020-01-03,42600,42750,40650,42550,364580,-0.11737089201877934
2020-01-06,41800,41900,39950,40900,270006,-3.8777908343125738
2020-01-07,41500,42050,36800,37700,915924,-7.823960880195599
2020-01-08,38000,38450,35000,35250,449333,-6.49867374005305
2020-01-09,36600,37750,36300,37250,221246,5.673758865248227
2020-01-10,37400,37800,36550,36650,171161,-1.6107382550335572
2020-01-13,36700,37150,35550,36150,172655,-1.364256480218281
2020-01-14,36300,36500,34750,35000,286366,-3.18118948824343
2020-01-15,35100,36000,33500,33500,217304,-4.285714285714286
2020-01-16,33700,34500,32700,33550,224542,0.1492537313432836
2020-01-17,33550,33800,32150,32350,223119,-3.5767511177347244
2020-01-20,32150,33300,31650,32350,176655,0.0
2020-01-21,32200,32600,30500,30700,226366,-5.1004636785162285
2020-01-22,30600,31550,30600,30700,149137,0.0
2020-01-23,30800,32100,30700,31800,195347,3.5830618892508146
2020-01-28,30700,30750,29000,30000,211775,-5.660377358490567
2020-01-29,30400,31200,30100,30200,99948,0.6666666666666667
2020-01-30,30200,30500,27850,28150,215733,-6.788079470198675
2020-01-31,28450,29200,26900,26900,212994,-4.440497335701599
2020-02-03,25950,28500,25500,27750,206504,3.1598513011152414
2020-02-04,27850,30150,27750,29200,213965,5.225225225225225
2020-02-05,30200,31200,28950,29500,236609,1.0273972602739725
2020-02-06,30000,30750,29500,30150,103897,2.2033898305084745
2020-02-07,30350,30550,29700,30000,81222,-0.4975124378109453
2020-02-10,29500,30100,29200,30100,71048,0.33333333333333337
2020-02-11,30350,30650,29700,29950,77498,-0.4983388704318937
2020-02-12,30100,30150,29250,29550,68540,-1.335559265442404
2020-02-13,29750,29950,29000,29250,81156,-1.015228426395939
2020-02-14,29100,29900,29100,29350,64393,0.3418803418803419
2020-02-17,29350,29950,29000,29400,73292,0.17035775127768313
2020-02-18,29200,29450,27600,27900,142290,-5.1020408163265305
2020-02-19,28050,28400,27600,28150,94927,0.8960573476702508
2020-02-20,28200,28350,26850,27450,127074,-2.4866785079928952
2020-02-21,26900,27450,26700,26800,89216,-2.3679417122040074
2020-02-24,26000,26000,24000,24000,206934,-10.44776119402985
2020-02-25,23850,26300,23200,26300,175804,9.583333333333334
2020-02-26,25500,27350,25300,26800,121519,1.9011406844106464
2020-02-27,26750,27350,25450,25900,92947,-3.3582089552238807
2020-02-28,25150,25600,23950,24300,153095,-6.177606177606178
2020-03-02,24400,25650,23850,25600,85504,5.349794238683128
2020-03-03,26250,26750,25400,25550,106130,-0.1953125
2020-03-04,25350,26350,25200,26200,64672,2.5440313111545985
2020-03-05,26700,27250,26300,27050,94418,3.2442748091603053
2020-03-06,26550,26800,25600,26150,109044,-3.3271719038817005
2020-03-09,25300,25400,23850,24000,166472,-8.221797323135755
2020-03-10,23550,23800,22650,23500,216277,-2.083333333333333
2020-03-11,23700,23700,21400,21750,214029,-7.446808510638298
2020-03-12,21150,22000,20050,20350,185203,-6.436781609195402
2020-03-13,18150,18850,15500,18000,419372,-11.547911547911548
2020-03-16,18650,19300,16800,17000,225252,-5.555555555555555
2020-03-17,15600,17550,15600,17400,203018,2.3529411764705883
2020-03-18,17800,17900,16300,16300,173401,-6.321839080459771
2020-03-19,16800,16950,12650,12800,334502,-21.472392638036812
2020-03-20,13050,14950,12950,14750,234464,15.234375
2020-03-23,13000,14150,13000,13400,151075,-9.152542372881356
2020-03-24,13850,14750,13750,14600,127297,8.955223880597014
2020-03-25,15500,16600,15100,16050,278346,9.931506849315069
2020-03-26,16350,17700,15750,16650,320168,3.7383177570093453
2020-03-27,17450,18100,16000,16850,328383,1.2012012012012012
2020-03-30,16500,17600,15950,17600,208496,4.451038575667656
2020-03-31,18150,19300,17700,18600,297456,5.681818181818182
2020-04-01,18550,19200,17800,18250,251817,-1.881720430107527
2020-04-02,18100,18750,17500,18550,162316,1.643835616438356
2020-04-03,18600,18900,18150,18500,127154,-0.2695417789757413
2020-04-06,18500,19750,18300,19200,206027,3.783783783783784
2020-04-07,19700,19800,18950,19450,150949,1.3020833333333335
2020-04-08,19450,20500,19100,19850,169381,2.056555269922879
2020-04-09,20200,20900,20150,20650,144498,4.030226700251889
2020-04-10,20700,21600,20100,20750,206648,0.48426150121065376
2020-04-13,20900,21600,20200,20200,168428,-2.6506024096385543
2020-04-14,20600,20650,19500,20100,134341,-0.49504950495049505
2020-04-16,19950,20000,19150,19650,170711,-2.2388059701492535
2020-04-17,19950,20550,19600,20350,187492,3.5623409669211195
2020-04-20,20350,21900,20150,21900,260792,7.616707616707617
2020-04-21,21650,21700,19950,20700,327762,-5.47945205479452
2020-04-22,20400,20550,19900,20550,117845,-0.7246376811594203
2020-04-23,20950,21000,20400,20750,111267,0.9732360097323601
2020-04-24,20400,20500,19800,19850,151020,-4.337349397590361
2020-04-27,19850,20600,19800,20350,123803,2.518891687657431
2020-04-28,23900,25200,21200,21600,1222317,6.142506142506143
2020-04-29,21800,21800,21000,21000,199734,-2.7777777777777777
2020-05-04,20550,21450,20500,20900,137009,-0.4761904761904762
2020-05-06,21150,22200,21150,22200,212747,6.220095693779904
2020-05-07,22400,22450,21700,22050,124238,-0.6756756756756757
2020-05-08,22350,22350,21950,22150,93690,0.45351473922902497
2020-05-11,22200,22650,21500,21800,171393,-1.580135440180587
2020-05-12,22150,22300,21500,22000,108749,0.9174311926605505
2020-05-13,21750,22650,21600,22450,141533,2.0454545454545454
2020-05-14,22300,22800,21800,22100,146905,-1.55902004454343
2020-05-15,22100,22200,21500,21650,99881,-2.0361990950226243
2020-05-18,21800,22700,21650,22350,175793,3.233256351039261
2020-05-19,22550,23900,22350,23850,263122,6.7114093959731544
2020-05-20,23700,25800,23250,25600,397589,7.337526205450734
2020-05-21,25650,26050,24700,25500,222732,-0.390625
2020-05-22,25500,25500,24700,24800,149447,-2.7450980392156863
2020-05-25,24600,25500,24550,25050,123179,1.0080645161290323
2020-05-26,26000,26050,25000,25350,241703,1.1976047904191618
2020-05-27,25500,25500,24900,25050,128806,-1.183431952662722
2020-05-28,25200,25300,23450,24050,193423,-3.992015968063872
2020-05-29,23700,24300,23100,23850,211805,-0.8316008316008316
2020-06-01,24150,25700,23800,25250,213839,5.870020964360587
2020-06-02,25400,26200,25150,26100,266105,3.3663366336633667
2020-06-03,26650,30100,26300,28200,1561011,8.045977011494253
2020-06-04,28400,29150,27350,29000,461613,2.8368794326241136
2020-06-05,28650,30950,28400,29850,474899,2.9310344827586206
2020-06-08,30250,34800,29750,31900,1255259,6.867671691792294
2020-06-09,32150,32450,31150,31450,322268,-1.4106583072100314
2020-06-10,31500,33450,31300,33050,408502,5.087440381558029
2020-06-11,33300,33800,32350,32700,280856,-1.059001512859304
2020-06-12,30500,32000,30400,31350,360675,-4.128440366972478
2020-06-15,31700,32050,28150,28500,476056,-9.090909090909092
2020-06-16,30500,32150,29200,31950,510690,12.105263157894736
2020-06-17,31800,32600,30050,31200,383293,-2.3474178403755865
2020-06-18,31250,31300,30000,30350,230429,-2.7243589743589745
2020-06-19,30900,31400,30350,30700,223360,1.1532125205930808
2020-06-22,31100,31550,30450,30750,188939,0.16286644951140067
2020-06-23,30900,31300,29800,30300,166955,-1.4634146341463417
2020-06-24,30800,33350,30650,31400,825377,3.6303630363036308
2020-06-25,31400,32700,30350,32400,376747,3.1847133757961785
2020-06-26,32800,33000,30950,31450,286092,-2.9320987654320985
2020-06-29,30700,31700,29900,30000,231961,-4.610492845786964
2020-06-30,30550,30850,28100,29000,227100,-3.3333333333333335
2020-07-01,29500,29500,27050,27050,219853,-6.724137931034482
2020-07-02,27500,28250,27200,27850,115240,2.957486136783734
2020-07-03,27850,28100,26800,27850,102835,0.0
2020-07-06,27850,28000,27100,27800,92849,-0.17953321364452424
2020-07-07,28250,28250,27350,27400,72383,-1.4388489208633095
2020-07-08,27450,28550,27450,28500,94884,4.014598540145985
2020-07-09,28750,28950,27900,28300,85756,-0.7017543859649122
2020-07-10,28300,28300,27300,27450,88111,-3.0035335689045937
2020-07-13,27800,27800,27000,27600,85175,0.546448087431694
2020-07-14,27300,28350,27250,27700,82760,0.36231884057971014
2020-07-15,27950,28450,27500,28400,88006,2.527075812274368
2020-07-16,28200,28300,27400,27750,74380,-2.2887323943661975
2020-07-17,27900,28100,27500,27800,65584,0.18018018018018017
2020-07-20,27800,27950,27000,27150,80770,-2.338129496402878
2020-07-21,27150,28150,27150,27300,103099,0.5524861878453038
2020-07-22,27450,27550,27100,27350,63663,0.18315018315018314
2020-07-23,27600,28550,27300,28550,168110,4.387568555758683
2020-07-24,29100,29750,28050,29050,295781,1.7513134851138354
2020-07-27,28950,29050,28000,28500,114980,-1.8932874354561102
2020-07-28,28550,32450,28200,28850,964524,1.2280701754385965
2020-07-29,28700,29450,28250,29000,131094,0.5199306759098787
2020-07-30,29500,29850,28600,29850,175836,2.9310344827586206
2020-07-31,29850,31600,29800,30300,292194,1.507537688442211
2020-08-03,30700,30700,29800,30600,171336,0.9900990099009901
2020-08-04,30350,31300,30100,30800,182320,0.6535947712418301
2020-08-05,30900,33500,30650,31500,729038,2.272727272727273
2020-08-06,31850,32200,31250,31950,172450,1.4285714285714286
2020-08-07,32400,33300,32150,32350,272613,1.2519561815336464
2020-08-10,32200,32200,30800,31100,212876,-3.863987635239567
2020-08-11,31100,31100,30000,30100,205550,-3.215434083601286
2020-08-12,30450,30850,29650,30250,157410,0.4983388704318937
2020-08-13,30750,30950,30050,30350,101567,0.3305785123966942
2020-08-14,30650,30750,29500,29700,124997,-2.14168039538715
2020-08-18,29100,29100,26550,27000,261869,-9.090909090909092
2020-08-19,26450,27450,26450,27200,144729,0.7407407407407408
2020-08-20,27000,27450,25550,27350,161444,0.5514705882352942
2020-08-21,27650,28750,26650,28300,188122,3.473491773308958
2020-08-24,28100,29050,27300,28750,116976,1.5901060070671376
2020-08-25,28900,29000,27500,28750,146893,0.0
2020-08-26,28850,29050,28200,28800,114594,0.17391304347826086
2020-08-27,29000,29000,27450,27800,141564,-3.4722222222222223
2020-08-28,28200,28400,27300,27350,111403,-1.618705035971223
2020-08-31,27500,27750,26700,26850,95842,-1.8281535648994516
2020-09-01,26850,27300,26700,26900,87416,0.186219739292365
2020-09-02,27300,29800,26900,29750,345858,10.594795539033457
2020-09-03,29950,31400,29650,30500,462499,2.5210084033613445
2020-09-04,29000,29750,28650,29350,257093,-3.7704918032786887
2020-09-07,29350,29950,28650,28850,161311,-1.7035775127768313
2020-09-08,29350,30050,29000,29100,135433,0.8665511265164645
2020-09-09,29000,29550,28400,28600,123513,-1.718213058419244
2020-09-10,28900,29200,28500,28600,82424,0.0
2020-09-11,28400,28600,27850,28500,81698,-0.34965034965034963
2020-09-14,28500,29000,28500,28850,77387,1.2280701754385965
2020-09-15,28700,29300,28600,29200,93127,1.2131715771230502
2020-09-16,29300,29550,28550,28850,138165,-1.1986301369863013
2020-09-17,28650,28800,27850,27850,153006,-3.466204506065858
2020-09-18,27900,28400,27200,27400,115149,-1.615798922800718
2020-09-21,27300,27850,26600,26950,105837,-1.6423357664233578
2020-09-22,26600,27100,26000,26200,101898,-2.782931354359926
2020-09-23,26300,27050,25750,26100,61675,-0.38167938931297707
2020-09-24,25500,26100,24250,24400,119419,-6.513409961685824
2020-09-25,24600,25500,23900,24800,70470,1.639344262295082
2020-09-28,24950,26450,24950,25550,48737,3.024193548387097
2020-09-29,26300,26300,25700,26050,39597,1.9569471624266144
2020-10-05,25850,26500,25800,26300,29794,0.9596928982725527
2020-10-06,26250,26750,26200,26500,36573,0.7604562737642585
2020-10-07,26500,26500,26100,26400,35962,-0.37735849056603776
2020-10-08,26650,26650,26000,26000,40727,-1.5151515151515151
2020-10-12,26000,26350,25700,26150,46733,0.576923076923077
2020-10-13,26250,26250,25700,25850,33624,-1.147227533460803
2020-10-14,25900,26100,25350,25500,32950,-1.3539651837524178
2020-10-15,25050,25300,24200,24550,75431,-3.7254901960784315
2020-10-16,24550,24650,23850,24000,38480,-2.240325865580448
2020-10-19,24300,24650,23550,23950,30969,-0.20833333333333334
2020-10-20,23700,24100,23300,23700,36187,-1.0438413361169103
2020-10-21,23700,23950,23250,23400,33512,-1.2658227848101267
2020-10-22,23400,23400,22650,22750,61428,-2.7777777777777777
2020-10-23,22800,23050,22150,22150,48668,-2.6373626373626373
2020-10-26,22100,22650,21100,21100,67045,-4.740406320541761
2020-10-27,20750,21750,20500,21100,77398,0.0
2020-10-28,21100,22600,21100,22500,46360,6.6350710900473935
2020-10-29,21750,23650,21700,22950,83798,2.0
2020-10-30,23050,23050,21900,21900,36313,-4.57516339869281
2020-11-02,21900,22550,21900,22350,14029,2.054794520547945
2020-11-03,22150,23200,22150,22900,34875,2.460850111856823
2020-11-04,23100,23600,23050,23450,35727,2.4017467248908297
2020-11-05,23650,24700,23450,24050,54336,2.55863539445629
2020-11-06,24150,24150,23000,23250,49204,-3.3264033264033266
2020-11-09,23400,23700,22500,23400,42992,0.6451612903225806
2020-11-10,23400,30350,23100,26550,2796918,13.461538461538462
2020-11-11,28100,33850,27400,30050,4610700,13.182674199623351
2020-11-12,29500,30150,27600,27800,712131,-7.487520798668886
2020-11-13,28050,29150,27200,28550,585826,2.697841726618705
2020-11-16,28500,31200,28500,30000,728062,5.078809106830122
2020-11-17,30400,31650,28500,28900,734919,-3.6666666666666665
2020-11-18,28600,29800,28100,28800,257939,-0.34602076124567477
2020-11-19,29000,30100,28800,29250,247741,1.5625
2020-11-20,29750,30500,29500,30100,241092,2.905982905982906
2020-11-23,30100,30400,28800,29300,197857,-2.6578073089700998
2020-11-24,30000,31750,29700,31650,876339,8.020477815699659
2020-11-25,31500,31550,29200,29800,442167,-5.845181674565561
2020-11-26,29750,31000,28750,30450,210745,2.1812080536912752
2020-11-27,30250,31400,30100,30450,194052,0.0
2020-11-30,30800,31450,30500,30500,172524,0.16420361247947454
2020-12-01,31100,33450,30950,33400,1309597,9.508196721311474
2020-12-02,33100,33650,32400,33400,375391,0.0
2020-12-03,33350,35000,32300,35000,473800,4.790419161676647
2020-12-04,35000,37800,33100,33200,677808,-5.142857142857142
2020-12-07,33350,34600,32250,32800,321506,-1.2048192771084338
2020-12-08,33000,33650,31300,31900,225044,-2.7439024390243905
2020-12-09,32050,32800,31350,31700,182289,-0.6269592476489028
2020-12-10,31400,31700,29950,30150,351494,-4.889589905362776
2020-12-11,30400,31200,30000,30500,187125,1.1608623548922055
2020-12-14,30400,30500,29000,29250,242396,-4.098360655737705
2020-12-15,29400,29550,28400,29050,141094,-0.6837606837606838
2020-12-16,29500,29550,28700,28900,121446,-0.5163511187607573
2020-12-17,28950,29400,28900,29100,103406,0.6920415224913495
2020-12-18,29100,29200,28500,28850,103154,-0.859106529209622
2020-12-21,28600,28800,28050,28300,163086,-1.9064124783362217
2020-12-22,28300,29250,27900,28250,240584,-0.17667844522968199
2020-12-23,28100,28800,28050,28300,177161,0.17699115044247787
2020-12-24,28600,28850,28300,28450,98528,0.5300353356890459
2020-12-28,28750,30000,28500,29550,417069,3.8664323374340945
2020-12-29,29700,30200,29000,29750,181391,0.676818950930626
2020-12-30,29850,29900,29150,29450,181411,-1.0084033613445378
2021-01-04,29450,29450,28350,28750,187190,-2.3769100169779285
2021-01-05,28600,29300,28200,29250,161673,1.7391304347826086
2021-01-06,29300,29450,28600,28900,131355,-1.1965811965811968
2021-01-07,29000,29100,28450,28900,125203,0.0
2021-01-08,29050,29050,28100,28150,112830,-2.5951557093425603
2021-01-11,28150,28200,26100,26600,215842,-5.506216696269982
2021-01-12,26650,27150,25950,26300,100887,-1.1278195488721803
2021-01-13,26050,27150,26050,26950,86269,2.4714828897338403
2021-01-14,26750,28350,26450,28300,139254,5.009276437847866
2021-01-15,28100,28950,27750,28200,137746,-0.35335689045936397
2021-01-18,28000,28000,26650,26650,111019,-5.49645390070922
2021-01-19,26700,26900,25000,26250,145224,-1.5009380863039399
2021-01-20,26300,27300,26200,26500,87199,0.9523809523809524
2021-01-21,26850,27700,26200,27600,128473,4.150943396226415
2021-01-22,27450,29000,27150,29000,283810,5.072463768115942
2021-01-25,29300,29650,28600,29250,236365,0.8620689655172413
2021-01-26,29800,30500,29350,29400,217455,0.5128205128205128
2021-01-27,29150,29800,28350,28400,103558,-3.4013605442176873
2021-01-28,27650,28200,27150,27150,125301,-4.401408450704225
2021-01-29,27400,28350,26100,26850,135075,-1.1049723756906076
2021-02-01,26450,27850,26450,27750,83609,3.35195530726257
2021-02-02,27900,28200,27400,27700,51729,-0.18018018018018017
2021-02-03,27700,28750,27300,28300,113348,2.166064981949458
2021-02-04,28250,28750,27800,28000,94401,-1.0600706713780919
2021-02-05,28050,28850,27650,28600,106824,2.142857142857143
2021-02-08,28500,29300,28200,28200,161362,-1.3986013986013985
2021-02-09,28400,28700,27550,27550,58659,-2.304964539007092
2021-02-10,27800,27850,27050,27250,48231,-1.0889292196007259
2021-02-15,27100,27400,26900,26950,90563,-1.1009174311926606
2021-02-16,27100,28250,26800,28200,132228,4.638218923933209
2021-02-17,28200,28400,27600,27700,56262,-1.773049645390071
2021-02-18,27650,27950,26900,27250,65806,-1.6245487364620936
2021-02-19,27400,28000,27050,27750,62981,1.834862385321101
2021-02-22,27750,27950,26900,27150,85399,-2.1621621621621623
2021-02-23,27200,27200,26200,26350,70973,-2.9465930018416207
2021-02-24,26200,26750,25900,26100,54795,-0.9487666034155597
2021-02-25,26400,26700,26050,26250,52589,0.5747126436781609
2021-02-26,25800,26000,24450,25500,108928,-2.857142857142857
2021-03-02,26100,27800,25400,26400,164381,3.5294117647058822
2021-03-03,26150,27700,26150,27450,110664,3.977272727272727
2021-03-04,27250,27250,26600,26900,53855,-2.0036429872495445
2021-03-05,26400,27900,26300,27900,90617,3.717472118959108
2021-03-08,28150,28300,26900,26950,84546,-3.405017921146954
2021-03-09,26500,27300,26100,27150,99111,0.7421150278293136
2021-03-10,27150,27350,26650,26650,37561,-1.841620626151013
2021-03-11,26550,27300,26550,27200,38016,2.0637898686679175
2021-03-12,27350,27500,27100,27350,52968,0.5514705882352942
2021-03-15,27400,27400,26600,26800,55089,-2.010968921389397
2021-03-16,26900,27300,26650,27200,52975,1.4925373134328357
2021-03-17,27300,27300,26750,26750,37936,-1.6544117647058825
2021-03-18,27050,27200,26700,27000,42101,0.9345794392523363
2021-03-19,26700,27650,26600,27250,38720,0.9259259259259258
2021-03-22,27750,29650,27350,29050,347705,6.605504587155964
2021-03-23,28800,29600,27550,27850,166345,-4.130808950086059
2021-03-24,27950,28250,27500,27700,93084,-0.5385996409335727
2021-03-25,27100,27600,26900,27000,115337,-2.527075812274368
2021-03-26,27050,27500,27000,27100,65669,0.3703703703703704
2021-03-29,26800,27500,26600,26700,75904,-1.4760147601476015
2021-03-30,26550,27100,26550,26850,37066,0.5617977528089888
2021-03-31,26650,26800,26550,26550,51592,-1.1173184357541899
2021-04-01,26600,27100,26450,26850,37474,1.1299435028248588
2021-04-02,26900,28300,26850,27750,118369,3.35195530726257
